,Summary_NR,Reporting_ID,Event_Date,Event_Time,Classification,event year,Event_Description,Event_Keyword,End_Use,Stories_in_Building,Height_for_Non_Building,Project_Cost,Project_Type,Associated_SICs,Fatality,Related_Inspection_NR,Original classification,Age,Sex,Nature_of_Injury,Part_of_Body,Source_of_Injury,Event_Type,Environmental_Factor,Human_Factor,Occupation_Code,Degree_of_Injury,Task_Assigned,Hazardous_Substance,Operation_Code,Cause_of_Injury,Cause_of_Fatality,Distance_of_Fall,Height_of_Person,Injury_ID,Activity_NR,State_Flag,Name,Address,City,State,Zip,Owner_Type,Owner_Code,Advance_Notice,Safety_Health,SIC,NAICS,Inspection_Type,Inspection_Scope,Why_No_Inspection,Union,Safety_Planning_Guide_Manf,Safety_Planning_Guide_Const,Safety_Planning_Guide_Maritime,Health_Planning_Guide_Manuf,Health_Planning_Guide_Constr,Health_Planning_Guide_Maritime,Migrant,Mailing_Street,Mailing_City,Mailing_State,Mailing_Zip,No__in_Establishment,Open_Date,Case_Mod_Date,Conf_Closed,Case_Closed,total_current_penalty
41,14391494,625700,05-MAY-88 12.00.00.000000 AM,,Process,88,"Eight employees killed, 18 injured in refinery explosion","FURNACE,WALL,FLAMMABLE VAPORS,CRUSHED,EXPLOSION,CORROSION,PIPELINE,PROCESS SAFETY,PRESSURE RELEASE,REFINERY",,,,,,2911,X,100478866,process,34,Male,5,19,35,14,7,17,999,2,1,,0,0,0,,,8,100478866,,SHELL OIL COMPANY,1205 RIVER RD,NORCO,LA,70079,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,P. O. BOX 10,NORCO,LA,70079,1650,5-May-88,31-Oct-06,20-Sep-88,23-Aug-94,3630
42,14391494,625700,05-MAY-88 12.00.00.000000 AM,,Process,88,"Eight employees killed, 18 injured in refinery explosion","FURNACE,WALL,FLAMMABLE VAPORS,CRUSHED,EXPLOSION,CORROSION,PIPELINE,PROCESS SAFETY,PRESSURE RELEASE,REFINERY",,,,,,2911,X,100478866,process,44,Male,21,19,35,14,7,17,999,1,1,,0,0,0,,,1,100478866,,SHELL OIL COMPANY,1205 RIVER RD,NORCO,LA,70079,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,P. O. BOX 10,NORCO,LA,70079,1650,5-May-88,31-Oct-06,20-Sep-88,23-Aug-94,3630
43,14391494,625700,05-MAY-88 12.00.00.000000 AM,,Process,88,"Eight employees killed, 18 injured in refinery explosion","FURNACE,WALL,FLAMMABLE VAPORS,CRUSHED,EXPLOSION,CORROSION,PIPELINE,PROCESS SAFETY,PRESSURE RELEASE,REFINERY",,,,,,2911,X,100478866,process,42,Female,11,8,35,1,7,17,999,3,1,,0,0,0,,,13,100478866,,SHELL OIL COMPANY,1205 RIVER RD,NORCO,LA,70079,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,P. O. BOX 10,NORCO,LA,70079,1650,5-May-88,31-Oct-06,20-Sep-88,23-Aug-94,3630
44,14391494,625700,05-MAY-88 12.00.00.000000 AM,,Process,88,"Eight employees killed, 18 injured in refinery explosion","FURNACE,WALL,FLAMMABLE VAPORS,CRUSHED,EXPLOSION,CORROSION,PIPELINE,PROCESS SAFETY,PRESSURE RELEASE,REFINERY",,,,,,2911,X,100478866,process,28,Male,21,19,35,14,7,17,999,1,1,,0,0,0,,,3,100478866,,SHELL OIL COMPANY,1205 RIVER RD,NORCO,LA,70079,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,P. O. BOX 10,NORCO,LA,70079,1650,5-May-88,31-Oct-06,20-Sep-88,23-Aug-94,3630
45,14402283,626000,23-APR-87 12.00.00.000000 AM,,Process,87,Three employees burned in hydrogen fire,"BURN,HYDROGEN,REPAIR,FLAMMABLE VAPORS,WORK RULES,FIRE,VALVE,REFINERY",,,,,,2911,,100655471,process,27,Male,5,19,16,14,7,1,999,2,1,,0,0,0,,,1,100655471,,"SOUTHWESTERN REFINING CO., INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78469,Private,0,No,S,2911,0,Referral,Partial,,Yes,X,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,370,23-Apr-87,,24-Apr-87,26-Aug-87,
46,14402283,626000,23-APR-87 12.00.00.000000 AM,,Process,87,Three employees burned in hydrogen fire,"BURN,HYDROGEN,REPAIR,FLAMMABLE VAPORS,WORK RULES,FIRE,VALVE,REFINERY",,,,,,2911,,100655471,process,36,Male,5,19,16,14,7,1,999,2,1,,0,0,0,,,2,100655471,,"SOUTHWESTERN REFINING CO., INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78469,Private,0,No,S,2911,0,Referral,Partial,,Yes,X,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,370,23-Apr-87,,24-Apr-87,26-Aug-87,
47,14402283,626000,23-APR-87 12.00.00.000000 AM,,Process,87,Three employees burned in hydrogen fire,"BURN,HYDROGEN,REPAIR,FLAMMABLE VAPORS,WORK RULES,FIRE,VALVE,REFINERY",,,,,,2911,,100655471,process,34,Male,5,19,16,14,7,1,999,2,1,,0,0,0,,,3,100655471,,"SOUTHWESTERN REFINING CO., INC.",1700 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78469,Private,0,No,S,2911,0,Referral,Partial,,Yes,X,,,,,,,P. O. BOX 9217,CORPUS CHRISTI,TX,78469,370,23-Apr-87,,24-Apr-87,26-Aug-87,
48,14240469,626600,13-APR-89 12.00.00.000000 AM,,Personnel,89,Electrician killed in fall from utility pole,"ELECTRICIAN,DESCENDING,EQUIPMENT FAILURE,FALL,UTILITY POLE",,,,,,2911,X,100704915,personnel,45,Male,12,4,15,5,18,6,999,1,1,,0,0,0,,,1,100704915,,FINA OIL AND CHEMICAL COMPANY,HWY 366 AND 32ND ST.,PORT ARTHUR,TX,77640,Private,0,Yes,S,2911,0,Accident,Partial,,Yes,,,,,,,,P.O.BOX 849,PORT ARTHUR,TX,77640,446,14-Apr-89,,19-May-89,19-May-89,
49,14412514,626600,05-MAY-87 12.00.00.000000 AM,,Process,87,"One employee killed, one injured in refinery explosion","FLAMMABLE VAPORS,CLEANING,EXPLOSION,TANK,PRESSURE VESSEL,GAS,CHEMICAL REACTION,REFINERY",,,,,,"73,632,911",X,100715234,process,38,Male,6,19,6,1,9,17,999,1,1,,0,0,0,,,1,100715234,,TEXAS CITY REFINING COMPANY,LOOP 197,TEXAS CITY,TX,77592,Private,0,No,S,2911,0,Unprog Rel,Partial,,Yes,X,,,,,,,P. O. BOX 1271,TEXAS CITY,TX,77592,500,8-May-87,,8-Jun-87,17-Aug-87,560
50,14412514,626600,05-MAY-87 12.00.00.000000 AM,,Process,87,"One employee killed, one injured in refinery explosion","FLAMMABLE VAPORS,CLEANING,EXPLOSION,TANK,PRESSURE VESSEL,GAS,CHEMICAL REACTION,REFINERY",,,,,,"73,632,911",X,100715234,process,40,Male,21,5,6,1,9,17,999,3,1,,0,0,0,,,2,100715234,,TEXAS CITY REFINING COMPANY,LOOP 197,TEXAS CITY,TX,77592,Private,0,No,S,2911,0,Unprog Rel,Partial,,Yes,X,,,,,,,P. O. BOX 1271,TEXAS CITY,TX,77592,500,8-May-87,,8-Jun-87,17-Aug-87,560
51,14390926,625700,11-JAN-88 12.00.00.000000 AM,,Personnel,88,Truck driver killed when struck by backing truck,"WORK RULES,BACKING UP,INATTENTION,TRUCK DRIVER,TRUCK,RUN OVER",,,,,,"42,122,911",X,100829357,personnel,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,100829357,,SHELL OIL COMPANY,1205 RIVER RD,NORCO,LA,70079,Private,0,Yes,S,2911,0,Unprog Rel,Partial,,Yes,,,,,,,,P. O. BOX 10,NORCO,LA,70079,1600,12-Jan-88,,14-Jan-88,20-Jan-88,
52,517060,931800,25-MAR-89 12.00.00.000000 AM,,Process,89,"One employee killed, another injured in explosion","BURN,COMPRESSOR,E GI V,STATIC ELECTRICITY,ELECTRICAL,FLAMMABLE VAPORS,LOW FLASH POINT,EXPLOSION,BONDING,MECH MALFUNCTION",,,,,,2911,X,100949288,process,48,Male,5,13,43,14,10,11,999,2,1,,0,0,0,,,2,100949288,,TOSCO CORPORATION,AVON REFINERY,MARTINEZ,CA,94553,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,,,,0,680,25-Mar-89,,6-Apr-89,1-Aug-89,1000
53,517060,931800,25-MAR-89 12.00.00.000000 AM,,Process,89,"One employee killed, another injured in explosion","BURN,COMPRESSOR,E GI V,STATIC ELECTRICITY,ELECTRICAL,FLAMMABLE VAPORS,LOW FLASH POINT,EXPLOSION,BONDING,MECH MALFUNCTION",,,,,,2911,X,100949288,process,36,Male,21,31,43,14,10,11,999,1,1,,0,0,0,,,1,100949288,,TOSCO CORPORATION,AVON REFINERY,MARTINEZ,CA,94553,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,,,,0,680,25-Mar-89,,6-Apr-89,1-Aug-89,1000
54,14410609,626700,10-JAN-92 12.00.00.000000 AM,,Process,92,EMPLOYEE DIES FROM EXPOSURE TO HYDROGEN SULFIDE GAS,"WORK RULES,INHALATION,OVEREXPOSURE,VAPOR,HYDROGEN SULFIDE,CONSTRUCTION,HIGH PRESSURE,GAS LEAK",,,,,,"29,111,731",X,100999333,process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,100999333,,LYONDELL PETROCHEMICAL CO,12000 LAWNDALE ST,HOUSTON,TX,77017,Private,0,No,S,2911,0,Unprog Rel,Partial,,Yes,X,,,,,,,,,,0,1425,4-Feb-92,,4-Feb-92,26-May-92,
55,14410740,626700,20-MAR-92 12.00.00.000000 AM,,Process,92,Employee killed when struck by projectile doorway assembly,"CHEST,COMPRESSOR,MAINTENANCE,WORK RULES,NATURAL GAS,HIGH PRESSURE,STRUCK BY,FLYING OBJECT,DOOR,PRESSURE RELEASE",,,,,,2911,X,100999598,process,37,Male,21,5,6,1,15,13,999,1,1,,0,0,0,,,1,100999598,,MOBIL OIL CORPORATION,P.O.BOX 3311,BEAUMONT,TX,77704,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,,,,0,195,23-Mar-92,,4-Jun-92,25-Nov-92,10800
56,14347884,418300,19-JAN-88 12.00.00.000000 AM,,Process,88,Employee killed by overexposure to hydrogen sulfide,"HYDROGEN SULFIDE,EQUIPMENT FAILURE,SEAL,OVEREXPOSURE,PUMP,ACCIDENTAL DISCHARGE,REFINERY",,,,,,2911,X,101230019,process,32,Male,2,4,9,8,7,1,999,1,1,1480,0,0,0,,,1,101230019,,"HUNT REFINING COMPANY, A CORPORATION",1855 SANDERS FERRY ROAD,TUSCALOOSA,AL,35401,Private,0,No,S,2911,0,Accident,Partial,,No,X,,,,,,,100 TOWNCENTER BLVD. SUITE 300,TUSCALOOSA,AL,35406,218,20-Jan-88,18-Mar-08,29-Jan-88,29-Jan-88,
57,14391726,625700,03-MAR-91 12.00.00.000000 AM,,Process,91,Two employees killed and five injured in refinery explosion,"BURN,MAINTENANCE,FIRE,EXPLOSION,REFINERY",,,,,,"29,111,629",X,101427797,process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,101427797,,"ST. JOE BRICK WORKS, INC.",63076 HWY. 1091,PEARL RIVER,LA,70452,Private,0,No,H,2911,0,Unprog Rel,Partial,,Yes,,,,X,,,,P.O. BOX 400,SLIDELL,LA,70459,1253,4-Mar-91,,29-Aug-91,3-Jan-92,
58,14431670,830100,14-DEC-88 12.00.00.000000 AM,,Process,88,Employee killed when struck in head by compressor parts,"COMPRESSOR,HEAD,RUPTURE,STRUCK BY",,,,,,2911,X,101442333,process,42,Male,21,13,6,1,5,6,999,1,1,,0,0,0,,,1,101442333,,"FARMERS UNION CENTRAL EXCHANGE,INC./CENEX REFINERY",HIGHWAY 310 SOUTH OF LAUREL,LAUREL,MT,59044,Private,0,No,S,2911,0,Accident,Complete,,Yes,,,,,,,,P. O. BOX 909,LAUREL,MT,59044,195,15-Dec-88,,16-Dec-88,17-May-91,4930
59,514687,625700,24-DEC-89 12.00.00.000000 AM,,Process,89,"Six employees injured, two killed in vapor cloud explosion","FLAMMABLE VAPORS,WORK RULES,EXPLOSION,LACERATION,PICKUP TRUCK,EYE,FINGER,BACK,ACCIDENTAL DISCHARGE",,,,,,"76,992,911",X,101477560,process,45,Male,7,6,14,1,5,14,999,3,2,,0,0,0,,,3,101477560,,"EXXON COMPANY, USA",4045 SCENIC HWY,BATON ROUGE,LA,70814,Private,0,Yes,S,2911,0,Accident,Partial,,Yes,X,,,,,,,POB 551,BATON ROUGE,LA,70814,1922,26-Dec-89,16-Jan-08,25-Apr-90,5-Jun-90,2000
60,514687,625700,24-DEC-89 12.00.00.000000 AM,,Process,89,"Six employees injured, two killed in vapor cloud explosion","FLAMMABLE VAPORS,WORK RULES,EXPLOSION,LACERATION,PICKUP TRUCK,EYE,FINGER,BACK,ACCIDENTAL DISCHARGE",,,,,,"76,992,911",X,101477560,process,50,Male,12,10,8,6,18,14,999,3,2,,0,0,0,,,4,101477560,,"EXXON COMPANY, USA",4045 SCENIC HWY,BATON ROUGE,LA,70814,Private,0,Yes,S,2911,0,Accident,Partial,,Yes,X,,,,,,,POB 551,BATON ROUGE,LA,70814,1922,26-Dec-89,16-Jan-08,25-Apr-90,5-Jun-90,2000
61,514687,625700,24-DEC-89 12.00.00.000000 AM,,Process,89,"Six employees injured, two killed in vapor cloud explosion","FLAMMABLE VAPORS,WORK RULES,EXPLOSION,LACERATION,PICKUP TRUCK,EYE,FINGER,BACK,ACCIDENTAL DISCHARGE",,,,,,"76,992,911",X,101477560,process,42,Male,20,3,43,5,18,14,999,3,2,,0,0,0,,,2,101477560,,"EXXON COMPANY, USA",4045 SCENIC HWY,BATON ROUGE,LA,70814,Private,0,Yes,S,2911,0,Accident,Partial,,Yes,X,,,,,,,POB 551,BATON ROUGE,LA,70814,1922,26-Dec-89,16-Jan-08,25-Apr-90,5-Jun-90,2000
62,514687,625700,24-DEC-89 12.00.00.000000 AM,,Process,89,"Six employees injured, two killed in vapor cloud explosion","FLAMMABLE VAPORS,WORK RULES,EXPLOSION,LACERATION,PICKUP TRUCK,EYE,FINGER,BACK,ACCIDENTAL DISCHARGE",,,,,,"76,992,911",X,101477560,process,41,Male,21,19,8,14,18,14,999,1,1,,0,0,0,,,1,101477560,,"EXXON COMPANY, USA",4045 SCENIC HWY,BATON ROUGE,LA,70814,Private,0,Yes,S,2911,0,Accident,Partial,,Yes,X,,,,,,,POB 551,BATON ROUGE,LA,70814,1922,26-Dec-89,16-Jan-08,25-Apr-90,5-Jun-90,2000
63,14391049,625700,20-MAR-87 12.00.00.000000 AM,,Process,87,"One employee killed, eleven injured in refinery fire","BURN,FLAMMABLE LIQUID,FIRE,WORK RULES,GASOLINE,MAINTENANCE,CONSTRUCTION,WELDING,REFINERY",,,,,,"1,799,173,129,111,620",X,101634129,process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,101634129,,"ST. JOE BRICK WORKS, INC.",63076 HWY. 1091,PEARL RIVER,LA,70452,Private,0,No,S,2911,0,Unprog Rel,Partial,,Yes,,,,,,,,P.O. BOX 400,SLIDELL,LA,70459,1197,21-Mar-87,,26-Mar-87,19-Jan-89,400
64,14495956,627700,05-JUL-94 02.30.00.000000 PM,,Personnel,94,Employee dies of arrhythmia aggravated by heat stress,"DELIVERY WORK,LOADING,INEXPERIENCE,CARDIOVASC DISEASE,TRUCK DRIVER,HEAT STROKE,HIGH TEMPERATURE",,,,,,"73,612,911",X,102247491,personnel,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,102247491,,INDUSTRIAL OILS UNLIMITED INC.,3633 CHARLES PAGE AVE,TULSA,OK,74116,Private,0,No,H,2911,0,Unprog Rel,Partial,,No,,,,,,,,,,,0,22,8-Jul-94,8-Jul-08,8-Jul-94,6-Feb-95,
65,14234777,627700,17-MAY-88 09.30.00.000000 AM,,Process,88,EMPLOYEE BURNED IN PROPANE FIRE WHILE LOADING RAIL TANK,"BURN,LOADING,FLAMMABLE VAPORS,RAILROAD TANK CAR,WORK RULES,FIRE,PROPYLENE,PURGING,SPARK",,,,,,2911,,102247871,process,50,Female,4,19,16,14,10,17,999,2,1,1803,0,0,0,,,1,102247871,,SUN REFINING & MARKETING COMPANY,1700 S. UNION,TULSA,OK,74107,Private,0,No,S,2911,0,Referral,Partial,,No,,,,,,,,P.O. BOX 2039,TULSA,OK,74102,525,19-May-88,,20-May-88,28-Oct-88,900
66,14409940,626600,15-OCT-87 12.00.00.000000 AM,,Personnel,87,EMPLOYEE DIED OF HEART ATTACK WHILE ON THE JOB,HEART ATTACK,,,,,,2911,X,102297207,personnel,33,Male,21,31,43,12,18,7,999,1,1,,0,0,0,,,1,102297207,,AMOCO OIL COMPANY,2401 FIFTH AVENUE SOUTH,TEXAS CITY,TX,77590,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P.O. BOX 401,TEXAS CITY,TX,77592,2100,3-Dec-87,,28-Mar-88,31-Mar-88,
67,14402705,626000,20-MAY-89 12.00.00.000000 AM,,Process,89,Thirteen injured in refinery explosion and fire,"LEAK,EXPLOSION,BURN,FLAMMABLE LIQUID,FIRE,WORK RULES,CHEMICAL BURN,PROPANE,FRACTURE,REFINERY",,,,,,"738,917,992,911",,102331774,process,46,Male,5,19,35,2,10,4,999,2,1,,0,0,0,,,1,102331774,,"COASTAL REFINING & MARKETING, INC.",1300 CANTWELL LANE (WEST PLANT),CORPUS CHRISTI,TX,78407,Private,0,No,S,2911,0,Accident,Partial,,No,,X,,,,,,P.O.BOX 109,CORPUS CHRISTI,TX,78403,10,22-May-89,21-Mar-08,23-May-89,2-May-90,1615
68,514042,931400,15-JUL-88 12.00.00.000000 AM,,Process,88,"One employee killed, two injured in chemical explosion/fire","CLEANING,EXPLOSION,CHEMICAL BURN,COMBUSTIBLE LIQUID,FLAMMABLE LIQUID,FIRE,CHEMICAL REACTION,REFINERY,CHEMICAL",,,,,,"87,112,911",X,102377801,process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,102377801,,MOBIL OIL CORPORATION,3700 190TH STREET,TORRANCE,CA,90509,Private,0,No,S,2911,0,Referral,Complete,,Yes,,,,,,,,,,,0,800,15-Jul-88,,28-Oct-88,20-Oct-93,8300
69,765719,931400,24-NOV-87 12.00.00.000000 AM,,Process,87,3 EMPLOYEES INJURED IN EXPLOSION IN OIL REFINERY,"BUTANE,FLAMMABLE VAPORS,EXPLOSION,PROPANE,HYDROFLUORIC ACID,FIRE,CONSTRUCTION,RUPTURE,REFINERY",,,,,,"29,111,629",,102379294,process,23,Male,21,28,16,8,7,14,999,2,1,,0,0,0,,,2,102379294,,MOBIL OIL CORPORATION,3700 W. 190TH ST.,TORRANCE,CA,90504,Private,0,No,S,2911,0,Referral,Partial,,Yes,X,,,,,,,,,,0,800,24-Nov-87,,29-Apr-88,3-Apr-89,4000
70,765719,931400,24-NOV-87 12.00.00.000000 AM,,Process,87,3 EMPLOYEES INJURED IN EXPLOSION IN OIL REFINERY,"BUTANE,FLAMMABLE VAPORS,EXPLOSION,PROPANE,HYDROFLUORIC ACID,FIRE,CONSTRUCTION,RUPTURE,REFINERY",,,,,,"29,111,629",,102379294,process,25,Male,11,8,14,1,5,14,999,3,1,,0,0,0,,,3,102379294,,MOBIL OIL CORPORATION,3700 W. 190TH ST.,TORRANCE,CA,90504,Private,0,No,S,2911,0,Referral,Partial,,Yes,X,,,,,,,,,,0,800,24-Nov-87,,29-Apr-88,3-Apr-89,4000
71,14241350,627700,18-JUN-90 12.00.00.000000 AM,,Process,90,Employee dies of burns from chemical explosion,"BURN,OXYGEN,FLAMMABLE VAPORS,FIRE,TOLUENE,EXPLOSION",,,,,,2911,X,102422565,process,32,Male,4,19,16,14,10,6,999,1,1,2460,0,0,0,,,1,102422565,,PETROLITE SPECIALTY POLYMERS GROUP,800 S. BIRCH LAKE RD.,BARNSDALL,OK,74002,Private,0,No,S,2911,0,Referral,Partial,,Yes,,,,,,,,P. O. BOX 669,BARNSDALL,OK,74002,132,19-Jun-90,,19-Jun-90,24-Aug-90,3000
72,14521033,524530,11-MAY-89 12.00.00.000000 AM,,Personnel,89,Employee impaled in fall from scaffolding,"PLATFORM,IMPALED,GRATING,FALL,FLOOR OPENING,SCAFFOLDING",,,,,,2911,X,102585239,personnel,48,Male,21,1,8,5,18,14,999,1,1,,0,0,0,,,1,102585239,,CLARK OIL AND REFINING CORPORATION,HAWTHORNE STREET,WOOD RIVER,IL,62095,Private,0,Yes,S,2911,0,Accident,Partial,,Yes,,,,,,,,P.O. BOX 7,HARTFORD,IL,62048,304,12-May-89,23-Feb-07,19-May-89,24-Jul-89,2320
73,882605,830100,06-APR-94 02.30.00.000000 PM,,Process,94,Employee dies when overcome by hydrogen sulfide gas,"HYDROGEN SULFIDE,WORK RULES,TOXIC FUMES,OVEREXPOSURE,REFINERY",,,,,,2911,X,102796919,process,31,Female,17,4,19,8,7,18,999,1,2,1480,0,0,0,,,1,102796919,,MONTANA REFINING CO.,1900 10TH ST,GREAT FALLS,MT,59404,Private,0,No,H,2911,0,Planned,Complete,,Yes,,,,X,,,,,,,0,70,14-Mar-94,3-Aug-09,14-Oct-94,18-Sep-97,170000
74,882670,830100,06-OCT-94 09.25.00.000000 AM,,Process,94,Employee dies from reactor vessel's pressure release,"REACTOR,CONSTRUCTION,NITROGEN,RUPTURE,HIGH PRESSURE,PRESSURE RELEASE",,,,,,"29,111,799",X,102800265,process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,102800265,,"CONOCO, INC.",401 S. 23RD STREET,BILLINGS,MT,59101,Private,0,No,H,2911,0,Unprog Rel,Partial,,Yes,,,,,,,,P. O. BOX 2548,BILLINGS,MT,59103,290,6-Oct-94,,24-Mar-95,22-Jul-96,15800
75,14503783,729700,21-APR-88 12.00.00.000000 AM,,Process,88,"One employee dies, another severely burned in petroleum fire","BURN,CLOTHING,INSTALLING,FLAMMABLE LIQUID,FIRE,CONSTRUCTION,ACCIDENTAL DISCHARGE,HIGH TEMPERATURE",,,,,,"29,111,799",X,103100616,process,42,Male,5,19,9,14,7,1,999,1,1,,0,0,0,,,1,103100616,,DERBY REFINING CO.,1100 E. 21ST ST. N.,WICHITA,KS,67214,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,P.O. BOX 1030,WICHITA,KS,67201,142,21-Apr-88,,24-May-88,16-Feb-89,390
76,170081582,625700,19-JAN-96 07.00.00.000000 PM,,Process,96,Employee dies when asphyxiated by fumes in tank,"MAINTENANCE,ASPHYXIATED,CONFINED SPACE,TOXIC ATMOSPHERE,TOXIC FUMES,TANK,RESPIRATOR",,,,,,2911,X,103431680,process,28,Male,2,28,35,8,7,6,999,1,1,2037,0,0,0,,,1,103431680,,"SCALTECH, INC.","BP PETROLEUM, SLOP OIL PROCESS",BELLE CHASSE,LA,70037,Private,0,No,S,2911,0,Accident,Partial,,No,,,,,,,,"87 OAKES RD., BLDG. 1",HOUSTON,TX,77013,4,22-Jan-96,,22-Jan-96,7-Mar-96,
77,14412902,626600,03-MAR-87 12.00.00.000000 AM,,Process,87,"One employee killed, one injured in explosion and fire","FLAMMABLE VAPORS,WORK RULES,CLEANING,STORAGE TANK,EXPLOSION,COMBUSTIBLE LIQUID,FLAMMABLE LIQUID,FIRE",,,,,,"76,992,911",X,103573010,process,40,Male,5,12,16,14,10,4,999,2,1,,0,0,0,,,2,103573010,,TEXAS CITY REFINING COMPANY,LOOP 197,TEXAS CITY,TX,77592,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,P. O. BOX 1271,TEXAS CITY,TX,77592,500,4-Mar-87,,8-Apr-87,22-May-87,490
78,14412902,626600,03-MAR-87 12.00.00.000000 AM,,Process,87,"One employee killed, one injured in explosion and fire","FLAMMABLE VAPORS,WORK RULES,CLEANING,STORAGE TANK,EXPLOSION,COMBUSTIBLE LIQUID,FLAMMABLE LIQUID,FIRE",,,,,,"76,992,911",X,103573010,process,35,Male,5,4,16,14,10,4,999,1,1,,0,0,0,,,1,103573010,,TEXAS CITY REFINING COMPANY,LOOP 197,TEXAS CITY,TX,77592,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,P. O. BOX 1271,TEXAS CITY,TX,77592,500,4-Mar-87,,8-Apr-87,22-May-87,490
79,743823,951510,11-NOV-91 12.00.00.000000 AM,,Process,91,Employees burned by steam and hot water,"BURN,WORK RULES,CLEANING,STEAM,HIGH PRESSURE,PRESSURE RELEASE,HIGH TEMPERATURE,HOT WATER,WATER",,,,,,2911,,103815007,process,24,Male,5,19,6,1,15,17,699,2,1,8420,0,0,0,,,1,103815007,,CHEVRON USA INC,91-480 MALAKOLE ST,EWA BEACH,HI,96707,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,P O BOX 29789,HONOLULU,HI,96820,197,12-Nov-91,,27-Jan-92,8-Mar-94,630
80,743823,951510,11-NOV-91 12.00.00.000000 AM,,Process,91,Employees burned by steam and hot water,"BURN,WORK RULES,CLEANING,STEAM,HIGH PRESSURE,PRESSURE RELEASE,HIGH TEMPERATURE,HOT WATER,WATER",,,,,,2911,,103815007,process,27,Male,5,19,6,1,15,17,699,2,1,8420,0,0,0,,,2,103815007,,CHEVRON USA INC,91-480 MALAKOLE ST,EWA BEACH,HI,96707,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,P O BOX 29789,HONOLULU,HI,96820,197,12-Nov-91,,27-Jan-92,8-Mar-94,630
81,743708,951510,01-MAY-91 12.00.00.000000 AM,,Process,91,"Employee severely burned while cleaning oil tank, later dies","CLEANING,BURN,FLAMMABLE LIQUID,FIRE,STORAGE TANK,CONFINED SPACE,OIL WELL DRILLING,ASPHALT",,,,,,"769,929,111,389",,103823803,process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,103823803,,CHEVRON USA,91-480 MALAKOLE ST,EWA BEACH,HI,96707,Private,0,No,S,2911,0,Unprog Rel,Partial,,Yes,X,,,,,,,P O BOX 29789,HONOLULU,HI,96820,197,1-May-91,,26-Aug-91,28-Aug-91,
82,743989,951510,21-OCT-92 12.00.00.000000 AM,,Personnel,92,No employees injured as crane boom collapses,"BOOM,COLLAPSE,CRANE BOOM,WORK RULES,OVERLOADED,SUSPENDED LOAD",,,,,,2911,,103897666,personnel,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,103897666,,HAWAIIAN INDEPENDENT REFINERY INC,91-325 KOMOHANA ST,EWA BEACH,HI,96707,Private,0,No,S,2911,0,Accident,Partial,,Yes,,X,,,,,,P O BOX 3379,HONOLULU,HI,96842,5,22-Oct-92,,17-Nov-92,4-Mar-93,17500
83,758326,551800,15-APR-88 12.00.00.000000 AM,,Process,88,Employees burned in filter unit explosion,"FLAMMABLE VAPORS,TOLUENE,EXPLOSION,BURN,FIRE,FRACTURE,MAINTENANCE,MEK,REFINERY,CUTTING AND BURNING",,,,,,"1,799,359,917,912,910",,104003298,process,44,Male,3,19,43,1,5,4,637,3,1,8880,0,0,0,,,8,104003298,,AMOCO OIL COMPANY WHITING REFINERY,2815 INDIANAPOLIS BLVD,WHITING,IN,46394,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,,,,0,1600,16-Apr-88,,2-Jun-88,11-Oct-88,1000
